total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank3,total_rfm_cycles_rank1,total_rfm_cycles_rank2,total_rfm_cycles_rank0,total_rfm_cycles_rank3_1,total_rfm_cycles_rank1_1,total_rfm_cycles_rank2_1,total_rfm_cycles_rank0_1,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,avg_write_latency_0_1,write_depart_latency_0_1,avg_read_latency_0_1,read_queue_len_avg_0_1,row_hit_rate_0_1,write_queue_len_0_1,queue_len_0_1,num_other_reqs_0_1,num_write_reqs_0_1,read_latency_0_1,priority_queue_len_avg_0_1,row_hits_0_1,priority_queue_len_0_1,row_misses_0_1,row_conflicts_0_1,read_row_misses_0_1,queue_len_avg_0_1,read_row_conflicts_core_0_1,read_row_hits_0_1,write_queue_len_avg_0_1,read_row_conflicts_0_1,write_row_misses_0_1,write_row_conflicts_0_1,read_queue_len_0_1,write_row_hits_0_1,read_row_hits_core_0_1,read_row_misses_core_0_1,num_read_reqs_0_1,trace,timing
0.0,315143.0,40315.0,684857.0,13209069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.504456,199014202.0,2127.39502,32.9768562,0.860004961,197807907.0,676168596.0,0.0,315143.0,65778102094.0,0.0233170111,840531.0,307996.0,44411.0,92414.0,37295.0,51.189724,0.0,547443.0,14.9751587,77490.0,7116.0,14924.0,435593564.0,293088.0,0.0,0.0,30919554.0,594.808167,187449639.0,.,0.0,0.905184865,185914539.0,186184381.0,0.0,315143.0,0.0,0.0204285402,285250.0,269842.0,12658.0,17221.0,0.0,14.0951939,0.0,0.0,14.0747652,0.0,12658.0,17221.0,0.0,285250.0,0.0,0.0,0.0,bc_web,DDR5_3200AN
0.0,315143.0,24711.0,684857.0,10885375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.184021,157944638.0,2236.27075,32.9709053,0.868411362,156830384.0,554336828.0,0.0,315143.0,55287401990.0,0.0235306546,848655.0,256140.0,37716.0,90879.0,30491.0,50.9249191,0.0,555705.0,14.4074392,75923.0,7225.0,14956.0,358900667.0,292950.0,0.0,0.0,24723037.0,476.22403,150078670.0,.,0.0,0.908063948,148626264.0,148854374.0,0.0,315143.0,0.0,0.0209556408,286160.0,228110.0,11599.0,17373.0,0.0,13.6747122,0.0,0.0,13.653758,0.0,11599.0,17373.0,0.0,286160.0,0.0,0.0,0.0,bc_web,DDR5_4800AN
0.0,315143.0,27977.0,684857.0,9593640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.599884,136645970.0,2298.84155,32.9580536,0.876538754,135557268.0,488985372.0,0.0,315143.0,48915691615.0,0.0245229136,856381.0,235264.0,32393.0,88229.0,25333.0,50.9697456,0.0,563646.0,14.1299095,72906.0,7060.0,15323.0,316187727.0,292735.0,0.0,0.0,21278410.0,409.366333,129008938.0,.,0.0,0.90943712,127618587.0,127829259.0,0.0,315143.0,0.0,0.0219595488,286580.0,210672.0,10899.0,17639.0,0.0,13.3243752,0.0,0.0,13.3024149,0.0,10899.0,17639.0,0.0,286580.0,0.0,0.0,0.0,bc_web,DDR5_6400AN
0.0,5.0,0.0,999995.0,9550877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.328476,32.9848976,0.989561617,23011462.0,400163794.0,0.0,5.0,379708498.0,0.0126012508,989525.0,120353.0,7512.0,2926.0,7512.0,41.8981209,0.0,989525.0,2.40935588,2926.0,0.0,0.0,315034676.0,0.0,0.0,0.0,20716862.0,0.0,0.0,.,0.0,.,23011462.0,23012228.0,0.0,5.0,0.0,8.02020586,0.0,766.0,0.0,0.0,0.0,2.40943623,0.0,0.0,2.40935588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,DDR5_3200AN
0.0,5.0,0.0,999995.0,8376209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9266415,32.982872,0.989433587,20164268.0,352537513.0,0.0,5.0,332813904.0,0.0124552762,989396.0,104328.0,7530.0,3036.0,7530.0,42.0879555,0.0,989396.0,2.40732622,3036.0,0.0,0.0,276271440.0,0.0,0.0,0.0,17584414.0,0.0,0.0,.,0.0,.,20164268.0,20164940.0,0.0,5.0,0.0,8.02272261,0.0,672.0,0.0,0.0,0.0,2.40740657,0.0,0.0,2.40732622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,DDR5_4800AN
0.0,5.0,0.0,999995.0,7264688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1070728,32.9745483,0.991273642,17478998.0,311118058.0,0.0,5.0,293972593.0,0.0126038445,991236.0,91563.0,5743.0,2983.0,5743.0,42.8260727,0.0,991236.0,2.40602183,2983.0,0.0,0.0,239549789.0,0.0,0.0,0.0,14620358.0,0.0,0.0,.,0.0,.,17478998.0,17479580.0,0.0,5.0,0.0,8.01135611,0.0,582.0,0.0,0.0,0.0,2.40610194,0.0,0.0,2.40602183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,DDR5_6400AN
0.0,3454.0,69.0,996546.0,12670759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58421.6875,201788504.0,16.4016857,32.9923019,0.852567971,202853956.0,682858763.0,0.0,3454.0,493538589.0,0.0145132588,852533.0,183894.0,13105.0,134321.0,12899.0,53.8924904,0.0,852082.0,16.009613,131534.0,206.0,2787.0,418037512.0,451.0,0.0,0.0,30090725.0,58287.1875,201323953.0,.,0.0,0.131533101,202435920.0,202452336.0,0.0,3454.0,0.0,0.00129558146,453.0,16416.0,211.0,2780.0,0.0,15.9779167,0.0,0.0,15.9766216,0.0,211.0,2780.0,0.0,453.0,0.0,0.0,0.0,607,DDR5_3200AN
0.0,3454.0,76.0,996546.0,11984933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56905.8281,196552739.0,16.2351017,32.9930077,0.849850118,197872476.0,649266490.0,0.0,3454.0,458834079.0,0.0142393783,849811.0,170658.0,15656.0,134487.0,15447.0,54.1735611,0.0,849355.0,16.5101032,131711.0,209.0,2776.0,395418972.0,456.0,0.0,0.0,28261856.0,56393.5352,194783272.0,.,0.0,0.131938383,196056293.0,196073667.0,0.0,3454.0,0.0,0.00144965353,454.0,17374.0,211.0,2776.0,0.0,16.360014,0.0,0.0,16.3585644,0.0,211.0,2776.0,0.0,454.0,0.0,0.0,0.0,607,DDR5_4800AN
0.0,3454.0,4.0,996546.0,11083321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50695.5117,175102312.0,16.4836788,32.9912796,0.858372509,176412486.0,596031081.0,0.0,3454.0,426227645.0,0.0139277745,858333.0,154366.0,9114.0,132507.0,8909.0,53.7773018,0.0,857873.0,15.9169331,129732.0,205.0,2775.0,365652959.0,460.0,0.0,0.0,25857557.0,50681.1016,175052533.0,.,0.0,0.134011626,176400041.0,176416051.0,0.0,3454.0,0.0,0.00144451286,461.0,16010.0,206.0,2773.0,0.0,15.9172554,0.0,0.0,15.9158115,0.0,206.0,2773.0,0.0,461.0,0.0,0.0,0.0,607,DDR5_6400AN
0.0,487.0,88.0,999513.0,10181572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403881.062,196690087.0,18.2595577,32.9837646,0.961165428,198157295.0,596088900.0,0.0,487.0,406467503.0,0.0135092102,961127.0,137545.0,19793.0,19040.0,19705.0,58.5458603,0.0,960831.0,19.462347,18944.0,88.0,96.0,335826563.0,296.0,0.0,0.0,22260534.0,403857.375,196678547.0,.,0.0,0.658333361,198144929.0,198147263.0,0.0,487.0,0.0,0.000229237688,316.0,2334.0,141.0,23.0,0.0,19.4613628,0.0,0.0,19.461134,0.0,141.0,23.0,0.0,316.0,0.0,0.0,0.0,623,DDR5_3200AN
0.0,487.0,1.0,999513.0,7957100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315231.25,153517621.0,19.6593304,32.9793282,0.962347507,154465075.0,472960835.0,0.0,487.0,321009499.0,0.0132516874,962310.0,105445.0,18546.0,19105.0,18470.0,59.4388466,0.0,962004.0,19.4122314,19006.0,76.0,99.0,262419827.0,306.0,0.0,0.0,16328608.0,315204.5,153504590.0,.,0.0,0.690228701,154458690.0,154460432.0,0.0,487.0,0.0,0.000218923975,332.0,1742.0,128.0,21.0,0.0,19.4116497,0.0,0.0,19.4114304,0.0,128.0,21.0,0.0,332.0,0.0,0.0,0.0,623,DDR5_4800AN
0.0,487.0,9.0,999513.0,6282933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248738.438,121135613.0,22.180624,32.9649429,0.96659565,122001360.0,383173745.0,0.0,487.0,263154550.0,0.0134527935,966557.0,84523.0,14913.0,18490.0,14845.0,60.9864464,0.0,966252.0,19.4179001,18383.0,68.0,107.0,207116531.0,305.0,0.0,0.0,11864163.0,248708.766,121121169.0,.,0.0,0.685416639,121990468.0,121992852.0,0.0,487.0,0.0,0.000379440608,329.0,2384.0,130.0,21.0,0.0,19.416544,0.0,0.0,19.4161644,0.0,130.0,21.0,0.0,329.0,0.0,0.0,0.0,623,DDR5_6400AN
0.0,46630.0,17693.0,953370.0,11097978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3747.92529,174765758.0,3091.42261,32.9860344,0.199744791,173565257.0,598993487.0,0.0,46630.0,80431791089.0,0.0264025573,196922.0,293015.0,77888.0,711058.0,73889.0,53.9732094,0.0,169219.0,15.6393595,696155.0,3999.0,14903.0,366078286.0,27703.0,0.0,0.0,26017727.0,3654.95215,170430417.0,.,0.0,0.719392359,169785722.0,169921097.0,0.0,46630.0,0.0,0.0121981679,33528.0,135375.0,8061.0,5017.0,0.0,15.310997,0.0,0.0,15.2987986,0.0,8061.0,5017.0,0.0,33528.0,0.0,0.0,0.0,pr_twi,DDR5_3200AN
0.0,46630.0,15304.0,953370.0,7812864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2618.68311,122109192.0,3214.7168,32.9817543,0.227836803,121123464.0,432360489.0,0.0,46630.0,55477731908.0,0.0255865194,224702.0,199904.0,55579.0,705960.0,51992.0,55.3395615,0.0,196645.0,15.5030813,690987.0,3587.0,14973.0,257681956.0,28057.0,0.0,0.0,17257423.0,2549.3501,118876189.0,.,0.0,0.738877714,118254559.0,118353032.0,0.0,46630.0,0.0,0.0126039572,34445.0,98473.0,6832.0,5341.0,0.0,15.1484823,0.0,0.0,15.1358786,0.0,6832.0,5341.0,0.0,34445.0,0.0,0.0,0.0,pr_twi,DDR5_4800AN
0.0,46630.0,20122.0,953370.0,6225401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.99707,97409938.0,3357.63013,32.9712944,0.261387706,96479182.0,353386298.0,0.0,46630.0,43730406857.0,0.0262471437,257825.0,163399.0,35408.0,693137.0,31544.0,56.7652283,0.0,229802.0,15.4976654,678402.0,3864.0,14735.0,205259538.0,28023.0,0.0,0.0,13024188.0,2021.39709,94257746.0,.,0.0,0.745726347,93666370.0,93750029.0,0.0,46630.0,0.0,0.013438331,34768.0,83659.0,6299.0,5556.0,0.0,15.0592756,0.0,0.0,15.0458364,0.0,6299.0,5556.0,0.0,34768.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN
0.0,516.0,25.0,999484.0,9592875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299706.312,154648462.0,18.0566654,32.9872551,0.962943196,157736722.0,536277174.0,0.0,516.0,386877343.0,0.0137688648,962896.0,132083.0,17593.0,19462.0,17508.0,55.903698,0.0,962594.0,16.4431114,19349.0,85.0,113.0,316442617.0,302.0,0.0,0.0,21425737.0,290506.656,149901436.0,.,0.0,0.64200002,157725672.0,157729707.0,0.0,516.0,0.0,0.000420624681,321.0,4035.0,152.0,27.0,0.0,16.4423809,0.0,0.0,16.4419594,0.0,152.0,27.0,0.0,321.0,0.0,0.0,0.0,600,DDR5_3200AN
0.0,516.0,8.0,999484.0,7950685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251127.281,129581684.0,18.7808437,32.9850426,0.966510355,132191711.0,450526034.0,0.0,516.0,320148869.0,0.0140426895,966463.0,111649.0,13634.0,19854.0,13551.0,56.665062,0.0,966158.0,16.6264553,19742.0,83.0,112.0,262253689.0,305.0,0.0,0.0,17046564.0,243230.484,125506926.0,.,0.0,0.643999994,132182308.0,132186297.0,0.0,516.0,0.0,0.00050171779,322.0,3989.0,150.0,28.0,0.0,16.6257744,0.0,0.0,16.6252728,0.0,150.0,28.0,0.0,322.0,0.0,0.0,0.0,600,DDR5_4800AN
0.0,516.0,0.0,999484.0,6626723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211286.594,109023881.0,20.2761345,32.9756088,0.970592558,111236989.0,383821974.0,0.0,516.0,274052208.0,0.0142992241,970545.0,94757.0,10160.0,19246.0,10086.0,57.92033,0.0,970238.0,16.7861233,19127.0,74.0,119.0,218520217.0,307.0,0.0,0.0,13516000.0,204352.297,105445781.0,.,0.0,0.65200001,111227740.0,111231453.0,0.0,516.0,0.0,0.000560307119,326.0,3713.0,145.0,29.0,0.0,16.7852879,0.0,0.0,16.784729,0.0,145.0,29.0,0.0,326.0,0.0,0.0,0.0,600,DDR5_6400AN
0.0,3612.0,139.0,996388.0,9255288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26022.127,93991916.0,18.2924995,32.9868011,0.976917982,104555533.0,471747261.0,0.0,3612.0,370806912.0,0.0124848625,976874.0,115551.0,8876.0,14205.0,8655.0,50.9705658,0.0,973710.0,11.2968435,13990.0,221.0,215.0,305302335.0,3164.0,0.0,0.0,20270982.0,26000.3984,93913441.0,.,0.0,0.906666696,104484765.0,104494657.0,0.0,3612.0,0.0,0.0010687944,3264.0,9892.0,256.0,80.0,0.0,11.2902651,0.0,0.0,11.289197,0.0,256.0,80.0,0.0,3264.0,0.0,0.0,0.0,621,DDR5_3200AN
0.0,3612.0,59.0,996388.0,7424771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19260.7148,69569705.0,19.6232262,32.9819794,0.979351103,78346235.0,379118100.0,0.0,3612.0,301993676.0,0.0124562765,979309.0,92485.0,7561.0,13087.0,7382.0,51.0612526,0.0,976113.0,10.5520067,12861.0,179.0,226.0,244883641.0,3196.0,0.0,0.0,15389603.0,19239.4258,69492809.0,.,0.0,0.918078303,78279840.0,78287815.0,0.0,3612.0,0.0,0.00107410725,3306.0,7975.0,209.0,86.0,0.0,10.5441389,0.0,0.0,10.5430641,0.0,209.0,86.0,0.0,3306.0,0.0,0.0,0.0,621,DDR5_4800AN
0.0,3612.0,28.0,996388.0,6153629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18304.9941,66117637.0,21.4736557,32.9699402,0.982648253,73442849.0,330208141.0,0.0,3612.0,257681531.0,0.012613208,982606.0,77617.0,5873.0,11478.0,5699.0,53.6607132,0.0,979397.0,11.9348841,11259.0,174.0,219.0,202884782.0,3209.0,0.0,0.0,11999891.0,18289.4727,66061572.0,.,0.0,0.923375905,73393200.0,73400105.0,0.0,3612.0,0.0,0.00112210214,3326.0,6905.0,195.0,81.0,0.0,11.9279375,0.0,0.0,11.926816,0.0,195.0,81.0,0.0,3326.0,0.0,0.0,0.0,621,DDR5_6400AN
0.0,179182.0,56410.0,820818.0,10569711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.747375,170356819.0,16491.3516,32.9736099,0.311443359,164300905.0,563693291.0,0.0,179182.0,409865247126.0,0.0293605942,285042.0,310333.0,85077.0,545110.0,65238.0,53.3310051,0.0,188211.0,15.5445042,482610.0,19839.0,62500.0,348521530.0,96831.0,0.0,0.0,24853346.0,869.833374,155858486.0,.,0.0,0.569607437,151060665.0,151249921.0,0.0,179182.0,0.0,0.0179055035,102056.0,189256.0,22418.0,54695.0,0.0,14.3097496,0.0,0.0,14.2918453,0.0,22418.0,54695.0,0.0,102056.0,0.0,0.0,0.0,bc_twi,DDR5_3200AN
0.0,179182.0,54278.0,820818.0,7722528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.194458,121878604.0,16961.2793,32.9583664,0.34759298,117317992.0,417825765.0,0.0,179182.0,292766218951.0,0.0283271223,318862.0,218757.0,65105.0,533376.0,46343.0,54.1047897,0.0,218930.0,15.1916561,472902.0,18762.0,60474.0,254521924.0,99932.0,0.0,0.0,17260858.0,627.839355,112497512.0,.,0.0,0.576969206,108314622.0,108458718.0,0.0,179182.0,0.0,0.0186591744,103375.0,144096.0,18306.0,57488.0,0.0,14.0444584,0.0,0.0,14.0257988,0.0,18306.0,57488.0,0.0,103375.0,0.0,0.0,0.0,bc_twi,DDR5_4800AN
0.0,179182.0,62002.0,820818.0,6486164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.453491,100243993.0,17650.3242,32.9280205,0.383966267,96215179.0,354224851.0,0.0,179182.0,246467141193.0,0.0280467775,352266.0,181916.0,52474.0,512700.0,32977.0,54.612381,0.0,250722.0,14.83391,454573.0,19497.0,58127.0,213576552.0,101544.0,0.0,0.0,13963887.0,516.877014,92615059.0,.,0.0,0.581328273,88656531.0,88784865.0,0.0,179182.0,0.0,0.0197858084,104156.0,128334.0,16178.0,58835.0,0.0,13.6883469,0.0,0.0,13.668561,0.0,16178.0,58835.0,0.0,104156.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN
0.0,3841.0,25.0,996159.0,9743261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33489.1172,128631699.0,17.0748863,32.9943962,0.982586086,135310852.0,518656490.0,0.0,3841.0,386131330.0,0.0116025833,982533.0,113047.0,5838.0,11575.0,5662.0,53.2323303,0.0,979098.0,13.8876343,11366.0,176.0,209.0,321473008.0,3435.0,0.0,0.0,22613993.0,33446.4531,128467827.0,.,0.0,0.923298419,135151320.0,135166573.0,0.0,3841.0,0.0,0.00156549225,3527.0,15253.0,282.0,11.0,0.0,13.8728275,0.0,0.0,13.8712626,0.0,282.0,11.0,0.0,3527.0,0.0,0.0,0.0,628,DDR5_3200AN
0.0,3841.0,1.0,996159.0,8476754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29356.5273,112758426.0,17.4940662,32.9938202,0.981305003,118336314.0,453898194.0,0.0,3841.0,336527060.0,0.0116219018,981252.0,98516.0,8450.0,10244.0,8289.0,53.5462303,0.0,977800.0,13.9600973,10037.0,161.0,207.0,279680511.0,3452.0,0.0,0.0,19236641.0,29315.6699,112601486.0,.,0.0,0.928010464,118183568.0,118197020.0,0.0,3841.0,0.0,0.00158692815,3545.0,13452.0,264.0,11.0,0.0,13.9436655,0.0,0.0,13.9420786,0.0,264.0,11.0,0.0,3545.0,0.0,0.0,0.0,628,DDR5_4800AN
0.0,3841.0,22.0,996159.0,6995401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24307.2754,93364248.0,18.6608982,32.990139,0.987247288,98041577.0,382692220.0,0.0,3841.0,285257350.0,0.0115441559,987194.0,80756.0,4414.0,8338.0,4268.0,54.7062607,0.0,983730.0,14.0151472,8128.0,146.0,210.0,230779245.0,3464.0,0.0,0.0,15286367.0,24268.8438,93216631.0,.,0.0,0.9306283,97898099.0,97911306.0,0.0,3841.0,0.0,0.00188795466,3555.0,13207.0,255.0,10.0,0.0,13.9965248,0.0,0.0,13.9946365,0.0,255.0,10.0,0.0,3555.0,0.0,0.0,0.0,628,DDR5_6400AN
0.0,51664.0,10404.0,948336.0,11380691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433.71484,177399437.0,3586.18555,32.9859505,0.582780004,176677002.0,611084713.0,0.0,51664.0,95263384485.0,0.0222868714,573047.0,253640.0,87465.0,322787.0,84463.0,53.69487,0.0,535933.0,15.5242777,311263.0,3002.0,11524.0,375402909.0,37114.0,0.0,0.0,26563986.0,3376.99609,174469123.0,.,0.0,0.750019372,173865766.0,174011612.0,0.0,51664.0,0.0,0.0128152147,38731.0,145846.0,8369.0,4540.0,0.0,15.2900743,0.0,0.0,15.2772589,0.0,8369.0,4540.0,0.0,38731.0,0.0,0.0,0.0,pr_web,DDR5_3200AN
0.0,51664.0,6786.0,948336.0,8149032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455.52905,126862451.0,3773.7688,32.9814339,0.624759138,126141941.0,448159523.0,0.0,51664.0,67724914652.0,0.0221150201,614415.0,180216.0,60873.0,308155.0,57944.0,54.99543,0.0,577182.0,15.4793777,296669.0,2929.0,11486.0,268766750.0,37233.0,0.0,0.0,17946229.0,2410.78662,124550876.0,.,0.0,0.767909706,123949805.0,124056808.0,0.0,51664.0,0.0,0.0131307617,39661.0,107003.0,7190.0,4797.0,0.0,15.2235022,0.0,0.0,15.210372,0.0,7190.0,4797.0,0.0,39661.0,0.0,0.0,0.0,pr_web,DDR5_4800AN
0.0,51664.0,8158.0,948336.0,6350502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.11035,97650667.0,4017.7666,32.9676476,0.657699347,96973347.0,357667962.0,0.0,51664.0,52834231040.0,0.0225043632,646823.0,142914.0,42807.0,293833.0,39845.0,56.3212128,0.0,609441.0,15.2701855,282530.0,2962.0,11303.0,209361112.0,37382.0,0.0,0.0,13150149.0,1847.45618,95446980.0,.,0.0,0.779580593,94906844.0,94993589.0,0.0,51664.0,0.0,0.0136595499,40263.0,86745.0,6396.0,4988.0,0.0,14.9584379,0.0,0.0,14.9447784,0.0,6396.0,4988.0,0.0,40263.0,0.0,0.0,0.0,pr_web,DDR5_6400AN
