config,trace,memory_access_cycles_recorded_core_0,cycles_recorded_core_0,llc_mshr_unavailable,llc_read_misses,llc_read_access,llc_write_misses,llc_write_access,llc_eviction,num_expected_insts,total_num_other_requests,total_num_write_requests,total_num_read_requests,memory_system_cycles,avg_write_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_latency_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,total_rfm_cycles_rank1,total_rfm_cycles_rank0
DDR4_2666T_x4_cfg.yaml,657,365185.0,5134847.0,0.0,40025.0,2523907.0,34.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,1925568.0,NaN,62.4286613,0.337806821,0.0,0.0,658509.0,0.0,0.0,996299.0,0.00417487184,15645.0,8039.0,314.0,0.0,314.0,0.341981679,0.0,15645.0,0.0,0.0,0.0,0.0,650470.0,0.0,15645.0,314.0,15959.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,641,78979.0,4224748.0,159.0,3935.0,2473085.0,750.0,942671.0,0.0,10000000.0,0.0,0.0,1939.0,1584281.0,NaN,85.9871063,0.0525456034,0.0,0.0,89860.0,0.0,0.0,166729.0,0.0041741333,813.0,6613.0,880.0,246.0,880.0,0.0567197353,246.0,813.0,0.0,246.0,0.0,0.0,83247.0,0.0,813.0,880.0,1939.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,648,3327.0,4671403.0,154.0,905.0,2456157.0,141.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1751776.0,NaN,74.2545471,0.00560516864,0.0,0.0,10349.0,0.0,0.0,16336.0,0.000302550092,172.0,530.0,39.0,9.0,39.0,0.00590771902,9.0,172.0,0.0,9.0,0.0,0.0,9819.0,0.0,172.0,39.0,220.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,620,2139469.0,8910355.0,38753.0,215088.0,2603248.0,36174.0,1401099.0,96744.0,10000000.0,0.0,18390.0,113126.0,3341383.0,70.1835251,96.9457169,1.6298033,1290675.0,1948923.0,7418481.0,0.0,18390.0,10967081.0,0.00711112749,51965.0,23761.0,10819.0,68732.0,9570.0,2.2201829,51949.0,51607.0,0.583268344,51949.0,1249.0,16783.0,5445797.0,358.0,51607.0,9570.0,113126.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,623,2761004.0,10182917.0,4213.0,882930.0,2702971.0,1857.0,126493.0,251653.0,10000000.0,0.0,426.0,268037.0,3818594.0,65.8544617,66.7994461,3.01276946,28054.0,31472.0,11558176.0,0.0,426.0,17904725.0,0.00580344489,249871.0,22161.0,10688.0,7904.0,10614.0,3.0268147,7592.0,249831.0,0.00824177731,7592.0,74.0,312.0,11504543.0,40.0,249831.0,10614.0,268037.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,603,5628494.0,18816967.0,236810.0,408945.0,3900650.0,1048.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,7056363.0,49.421875,315.784637,4.50437307,9489.0,128416.0,31957507.0,0.0,192.0,38862351.0,0.0063205366,34257.0,44600.0,2860.0,86141.0,2837.0,4.52889252,86088.0,34141.0,0.0181986094,86088.0,23.0,53.0,31784491.0,116.0,34141.0,2837.0,123066.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,607,15456814.0,41222084.0,690169.0,3040815.0,3159856.0,139080.0,863845.0,1259510.0,10000000.0,0.0,25715.0,1275894.0,15458282.0,39.5278244,142.191101,9.49055099,1016458.0,150643872.0,297450181.0,0.0,25715.0,181420763.0,0.00638460321,1142999.0,98695.0,6435.0,152165.0,5973.0,19.2421246,151236.0,1118679.0,9.74518871,151236.0,462.0,929.0,146707614.0,24320.0,1118679.0,5973.0,1275894.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,619,1842298.0,7840096.0,0.0,894633.0,2690737.0,53564.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,2940036.0,42.638195,64.2165833,2.01410866,862656.0,3159327.0,9097926.0,0.0,20232.0,9242436.0,0.00579822855,154658.0,17047.0,2721.0,6779.0,2487.0,3.09449482,4136.0,137303.0,1.07458782,4136.0,234.0,2643.0,5921552.0,17355.0,137303.0,2487.0,143926.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,621,3239906.0,10752114.0,51682.0,783201.0,3788349.0,22441.0,453726.0,290496.0,10000000.0,0.0,4544.0,306880.0,4032043.0,49.590229,62.8284035,2.86409092,225338.0,990991.0,12563060.0,0.0,4544.0,19280781.0,0.00593520468,283238.0,23931.0,6102.0,22084.0,5942.0,3.11580515,20615.0,280323.0,0.245778874,20615.0,160.0,1469.0,11548138.0,2915.0,280323.0,5942.0,306880.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,628,1012553.0,7797852.0,31338.0,221086.0,2888623.0,36514.0,2677044.0,54747.0,10000000.0,0.0,1187.0,71131.0,2924195.0,53.7110367,86.4139252,1.38328493,63755.0,365384.0,4425620.0,0.0,1187.0,6146709.0,0.0052120327,58943.0,15241.0,3228.0,10147.0,3027.0,1.51344895,9699.0,58405.0,0.124951996,9699.0,201.0,448.0,4044995.0,538.0,58405.0,3027.0,71131.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,638,142754.0,4652507.0,286.0,10531.0,2671751.0,249.0,1106106.0,0.0,10000000.0,0.0,0.0,2705.0,1744690.0,NaN,81.7833633,0.0761057809,0.0,0.0,141023.0,0.0,0.0,221224.0,0.00472404854,1798.0,8242.0,888.0,19.0,888.0,0.080829829,19.0,1798.0,0.0,19.0,0.0,0.0,132781.0,0.0,1798.0,888.0,2705.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,644,352663.0,4943495.0,0.0,28347.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1853811.0,NaN,57.6326256,0.19587703,0.0,0.0,371055.0,0.0,0.0,617937.0,0.00428091083,9943.0,7936.0,637.0,142.0,637.0,0.20015794,142.0,9943.0,0.0,142.0,0.0,0.0,363119.0,0.0,9943.0,637.0,10722.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,649,9374.0,4357687.0,0.0,556.0,2446933.0,185.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1634133.0,NaN,83.7007065,0.00732253725,0.0,0.0,13670.0,0.0,0.0,23771.0,0.00104275474,139.0,1704.0,98.0,47.0,98.0,0.0083652921,47.0,139.0,0.0,47.0,0.0,0.0,11966.0,0.0,139.0,98.0,284.0,NaN,NaN
DDR4_2666T_x4_cfg.yaml,654,3365145.0,10363336.0,4.0,889562.0,2434872.0,200391.0,2047132.0,174858.0,10000000.0,0.0,17928.0,191242.0,3886251.0,58.7995872,62.1030159,1.7847923,1054159.0,2359126.0,9319425.0,0.0,17928.0,11876705.0,0.0062137004,177719.0,24148.0,7146.0,24305.0,5567.0,2.39805031,14127.0,171548.0,0.60704416,14127.0,1579.0,10178.0,6936151.0,6171.0,171548.0,5567.0,191242.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,600,42369.0,4460725.0,220.0,8308.0,2452197.0,519.0,1518321.0,0.0,10000000.0,0.0,0.0,3487.0,1672772.0,NaN,47.0734138,0.0501365401,0.0,0.0,86341.0,0.0,0.0,164145.0,0.00147898216,2258.0,2474.0,828.0,401.0,828.0,0.0516155213,401.0,2258.0,0.0,401.0,0.0,0.0,83867.0,0.0,2258.0,828.0,3487.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,602,2331514.0,6969087.0,87.0,1200308.0,2802926.0,1384.0,52147.0,181510.0,10000000.0,0.0,407.0,197891.0,2613408.0,36.4250603,33.3498726,1.39790916,14825.0,36887.0,3703992.0,0.0,407.0,6599640.0,0.00527969608,190809.0,13798.0,5180.0,2309.0,5129.0,1.41730332,2102.0,190660.0,0.0141145205,2102.0,51.0,207.0,3653307.0,149.0,190660.0,5129.0,197891.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,605,1026831.0,6017845.0,96990.0,399425.0,2838937.0,1684.0,778965.0,129090.0,10000000.0,0.0,274.0,145474.0,2256692.0,43.6496353,64.4558029,2.30047035,11960.0,34182.0,5239389.0,0.0,274.0,9376643.0,0.00609476166,86931.0,13754.0,7852.0,50965.0,7837.0,2.32171202,50717.0,86920.0,0.0151469493,50717.0,15.0,248.0,5191453.0,11.0,86920.0,7837.0,145474.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,625,520054.0,5435866.0,1061.0,75628.0,2646590.0,10344.0,1327460.0,21573.0,10000000.0,0.0,965.0,37957.0,2038450.0,39.051815,61.4972458,0.706137478,37685.0,52990.0,1503251.0,0.0,965.0,2334251.0,0.00531531312,26074.0,10835.0,5701.0,7147.0,5555.0,0.737448037,6542.0,25860.0,0.0259952415,6542.0,146.0,605.0,1439426.0,214.0,25860.0,5555.0,37957.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,631,150849.0,4395115.0,0.0,14741.0,2446877.0,11296.0,1180453.0,4.0,10000000.0,0.0,1.0,5531.0,1648168.0,45.0,59.8226357,0.103350505,45.0,49.0,178722.0,0.0,1.0,330879.0,0.00505652325,1817.0,8334.0,2875.0,840.0,2875.0,0.108436763,839.0,1817.0,2.97299794,839.0,0.0,1.0,170339.0,0.0,1817.0,2875.0,5531.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,657,279494.0,4906367.0,0.0,40025.0,2523907.0,37.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,1839888.0,NaN,45.5816765,0.269313127,0.0,0.0,502088.0,0.0,0.0,727438.0,0.00357739162,15536.0,6582.0,423.0,0.0,423.0,0.272890538,0.0,15536.0,0.0,0.0,0.0,0.0,495506.0,0.0,15536.0,423.0,15959.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,641,49602.0,4146903.0,117.0,3910.0,2473059.0,723.0,942655.0,0.0,10000000.0,0.0,0.0,1939.0,1555089.0,NaN,54.6854057,0.0342636332,0.0,0.0,59101.0,0.0,0.0,106035.0,0.00374126504,778.0,5818.0,977.0,184.0,977.0,0.0380048975,184.0,778.0,0.0,184.0,0.0,0.0,53283.0,0.0,778.0,977.0,1939.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,648,2794.0,4670128.0,73.0,826.0,2456076.0,140.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1751298.0,NaN,55.2409096,0.00443956442,0.0,0.0,8275.0,0.0,0.0,12153.0,0.000285502523,171.0,500.0,40.0,9.0,40.0,0.00472506694,9.0,171.0,0.0,9.0,0.0,0.0,7775.0,0.0,171.0,40.0,220.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,620,1499173.0,7187771.0,28032.0,206360.0,2594230.0,34528.0,1399396.0,96744.0,10000000.0,0.0,18390.0,113126.0,2695414.0,43.7406197,63.0918427,1.33921945,804390.0,1166358.0,4794085.0,0.0,18390.0,7137328.0,0.0066691055,51707.0,17976.0,13971.0,65838.0,12365.0,1.77860808,49409.0,51352.0,0.432719439,49409.0,1606.0,16429.0,3609751.0,355.0,51352.0,12365.0,113126.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,623,1998553.0,8235976.0,2595.0,861188.0,2700485.0,2713.0,127361.0,251653.0,10000000.0,0.0,426.0,268037.0,3088491.0,40.4225349,45.5906715,2.57283163,17220.0,18168.0,7981258.0,0.0,426.0,12219987.0,0.0054793749,249444.0,16923.0,13363.0,5656.0,13250.0,2.58419347,5384.0,249403.0,0.00588248437,5384.0,113.0,272.0,7946167.0,41.0,249403.0,13250.0,268037.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,603,3593872.0,13372663.0,192340.0,364486.0,3856180.0,862.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,5014749.0,32.03125,201.134613,4.06249809,6150.0,79781.0,20481676.0,0.0,192.0,24752832.0,0.00587985571,33920.0,29486.0,3346.0,85992.0,3315.0,4.08428717,85940.0,33811.0,0.0159092713,85940.0,31.0,52.0,20372409.0,109.0,33811.0,3315.0,123066.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,607,11567516.0,30920636.0,2088274.0,4493966.0,4524474.0,159632.0,897332.0,1259510.0,10000000.0,0.0,25715.0,1275888.0,11595239.0,25.6614819,116.000938,10.650816,659885.0,92563706.0,216137607.0,0.0,25715.0,148004213.0,0.00648050476,1079865.0,75143.0,7693.0,214041.0,6747.0,18.6402016,213661.0,1055478.0,7.98290586,213661.0,946.0,380.0,123498758.0,24387.0,1055478.0,6747.0,1275888.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,619,1367231.0,6617627.0,0.0,894313.0,2690737.0,55111.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,2481610.0,27.8677349,43.1007538,1.60961556,563820.0,2258011.0,6266232.0,0.0,20232.0,6203319.0,0.0055540558,153953.0,13783.0,3160.0,7045.0,2928.0,2.52506709,4260.0,136738.0,0.909897625,4260.0,232.0,2785.0,3994438.0,17215.0,136738.0,2928.0,143926.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,621,2531991.0,8755280.0,39045.0,777159.0,3776026.0,24477.0,453412.0,290496.0,10000000.0,0.0,4544.0,306880.0,3283230.0,32.5814247,44.0951462,2.56274366,148050.0,516909.0,8950106.0,0.0,4544.0,13531919.0,0.00582353352,282288.0,19120.0,6846.0,22290.0,6665.0,2.72600651,20658.0,279557.0,0.157439172,20658.0,181.0,1632.0,8414077.0,2731.0,279557.0,6665.0,306880.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,628,713977.0,7014763.0,15748.0,205424.0,2873098.0,36823.0,2676979.0,54746.0,10000000.0,0.0,1187.0,71130.0,2630536.0,34.3681564,55.2649803,0.971016943,40795.0,185286.0,2751737.0,0.0,1187.0,3930998.0,0.00462111132,58827.0,12156.0,3430.0,10060.0,3220.0,1.04607463,9609.0,58301.0,0.0704365969,9609.0,210.0,451.0,2554295.0,526.0,58301.0,3220.0,71130.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,638,79469.0,4484616.0,213.0,10459.0,2671679.0,244.0,1106105.0,0.0,10000000.0,0.0,0.0,2705.0,1681731.0,NaN,49.6635857,0.0419650935,0.0,0.0,78431.0,0.0,0.0,134340.0,0.00467197178,1449.0,7857.0,1238.0,18.0,1238.0,0.0466370657,18.0,1449.0,0.0,18.0,0.0,0.0,70574.0,0.0,1449.0,1238.0,2705.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,644,262789.0,4704829.0,0.0,28342.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1764311.0,NaN,41.2180557,0.154097542,0.0,0.0,278747.0,0.0,0.0,441940.0,0.00389443804,9835.0,6871.0,752.0,135.0,752.0,0.15799199,135.0,9835.0,0.0,135.0,0.0,0.0,271876.0,0.0,9835.0,752.0,10722.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,649,5321.0,4350151.0,0.0,558.0,2446933.0,185.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1631307.0,NaN,52.2887306,0.00403051032,0.0,0.0,8136.0,0.0,0.0,14850.0,0.000956901407,101.0,1561.0,137.0,46.0,137.0,0.00498741213,46.0,101.0,0.0,46.0,0.0,0.0,6575.0,0.0,101.0,137.0,284.0,NaN,NaN
DDR4_1600J_x4_cfg.yaml,654,2366656.0,7976691.0,0.0,904357.0,2434872.0,192464.0,2047128.0,174858.0,10000000.0,0.0,17928.0,191242.0,2991259.0,35.6364365,39.9485664,1.48802495,638890.0,931264.0,5400551.0,0.0,17928.0,7639844.0,0.00609074626,180569.0,18219.0,7002.0,21598.0,5319.0,1.80544412,12905.0,173017.0,0.311328441,12905.0,1683.0,8693.0,4451068.0,7552.0,173017.0,5319.0,191242.0,NaN,NaN
DDR5_3200AN_x8_cfg.yaml,600,75971.0,4548741.0,442.0,8499.0,2452408.0,529.0,1518332.0,0.0,10000000.0,0.0,0.0,3487.0,1705778.0,NaN,102.438484,0.100610398,0.0,0.0,177589.0,0.0,0.0,357203.0,0.00349986926,2210.0,5970.0,1010.0,267.0,1010.0,0.104110263,267.0,2210.0,0.0,267.0,0.0,0.0,171619.0,0.0,2210.0,1010.0,3487.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,602,3914273.0,10804017.0,224.0,1199592.0,2803063.0,1663.0,52147.0,181510.0,10000000.0,0.0,407.0,197892.0,4051506.0,104.358719,74.1300583,1.93545091,42474.0,92139.0,7985568.0,0.0,407.0,14669746.0,0.0128194308,188864.0,51938.0,7927.0,1508.0,7856.0,1.97101223,1320.0,188716.0,0.0227419138,1320.0,71.0,188.0,7841491.0,148.0,188716.0,7856.0,197892.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,605,1834988.0,8146325.0,190575.0,490464.0,2931820.0,2408.0,779667.0,129090.0,10000000.0,0.0,274.0,145474.0,3054872.0,121.18248,135.819534,3.28482318,33204.0,63340.0,10143925.0,0.0,274.0,19758213.0,0.0150156869,81969.0,45871.0,19839.0,43940.0,19802.0,3.32057285,43712.0,81960.0,0.0207340922,43712.0,37.0,228.0,10034714.0,9.0,81960.0,19802.0,145474.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,625,959278.0,6568738.0,1724.0,76162.0,2646897.0,13251.0,1327816.0,21573.0,10000000.0,0.0,965.0,37957.0,2463277.0,111.525391,132.151901,1.05946994,107622.0,103119.0,2744531.0,0.0,965.0,5016090.0,0.0128463022,21005.0,31644.0,9823.0,8094.0,9589.0,1.11417878,7537.0,20831.0,0.0418625288,7537.0,234.0,557.0,2609768.0,174.0,20831.0,9589.0,37957.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,631,287341.0,4631709.0,0.0,14745.0,2446877.0,11439.0,1180453.0,4.0,10000000.0,0.0,1.0,5531.0,1736891.0,126.0,122.422165,0.177591458,126.0,398.0,329672.0,0.0,1.0,677117.0,0.0119852079,1775.0,20817.0,3318.0,439.0,3318.0,0.189805806,438.0,1775.0,0.000229145066,438.0,0.0,1.0,308457.0,0.0,1775.0,3318.0,5531.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,657,492293.0,5473839.0,0.0,40025.0,2523907.0,37.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,2052690.0,NaN,89.0163574,0.429619193,0.0,0.0,903306.0,0.0,0.0,1420612.0,0.0104404464,15376.0,21431.0,583.0,0.0,583.0,0.440059632,0.0,15376.0,0.0,0.0,0.0,0.0,881875.0,0.0,15376.0,583.0,15959.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,641,95048.0,4263241.0,394.0,4118.0,2473256.0,962.0,942735.0,0.0,10000000.0,0.0,0.0,1939.0,1598715.0,NaN,117.432182,0.0646406636,0.0,0.0,117104.0,0.0,0.0,227701.0,0.00860816333,733.0,13762.0,1081.0,125.0,1081.0,0.073248826,125.0,733.0,0.0,125.0,0.0,0.0,103342.0,0.0,733.0,1081.0,1939.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,648,4229.0,4673702.0,203.0,956.0,2456206.0,146.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1752638.0,NaN,102.563637,0.00709102489,0.0,0.0,13237.0,0.0,0.0,22564.0,0.000461589894,170.0,809.0,49.0,1.0,49.0,0.0075526149,1.0,170.0,0.0,1.0,0.0,0.0,12428.0,0.0,170.0,49.0,220.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,620,2869121.0,10826126.0,55836.0,227133.0,2615834.0,41188.0,1405596.0,96744.0,10000000.0,0.0,18390.0,113126.0,4059797.0,120.17292,136.658951,1.83533561,2209980.0,2358823.0,9885871.0,0.0,18390.0,15459681.0,0.018709803,50115.0,75958.0,32600.0,48801.0,28733.0,2.43506527,34577.0,49816.0,0.581019938,34577.0,3867.0,14224.0,7451090.0,299.0,49816.0,28733.0,113126.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,623,3677057.0,12754112.0,2428.0,849489.0,2701009.0,1992.0,126670.0,251653.0,10000000.0,0.0,426.0,268037.0,4782792.0,112.929581,97.1712875,3.35060358,48108.0,38117.0,16127602.0,0.0,426.0,26045501.0,0.0134325307,242411.0,64245.0,23259.0,2793.0,23099.0,3.3720057,2563.0,242375.0,0.00796961319,2563.0,160.0,230.0,16025240.0,36.0,242375.0,23099.0,268037.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,603,7232118.0,23077938.0,369714.0,541541.0,4033554.0,1122.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,8654227.0,96.5,422.405365,4.80406141,18528.0,163640.0,41863643.0,0.0,192.0,51983739.0,0.0143930819,31914.0,124561.0,5735.0,85609.0,5695.0,4.83736372,85555.0,31816.0,0.0189086795,85555.0,40.0,54.0,41575442.0,98.0,31816.0,5695.0,123066.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,607,22703681.0,60601149.0,3436665.0,5768965.0,5805413.0,220069.0,964784.0,1259510.0,10000000.0,0.0,25715.0,1275894.0,22725431.0,80.0026474,247.151108,11.3565121,2057268.0,183795752.0,442207342.0,0.0,25715.0,315338640.0,0.0145183159,1069567.0,329935.0,14753.0,217272.0,13657.0,19.4586983,216726.0,1045507.0,8.08766747,216726.0,1096.0,546.0,258081655.0,24060.0,1045507.0,13657.0,1275894.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,619,2639136.0,9982838.0,0.0,894297.0,2690737.0,61285.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,3743564.0,85.289444,100.726738,2.50655675,1725576.0,6340061.0,15778496.0,0.0,20232.0,14497197.0,0.0146862725,152594.0,54979.0,5124.0,6440.0,4701.0,4.21483278,3579.0,135646.0,1.69358957,3579.0,423.0,2861.0,9383456.0,16948.0,135646.0,4701.0,143926.0,0.0,0.0
