config,trace,memory_access_cycles_recorded_core_0,cycles_recorded_core_0,llc_mshr_unavailable,llc_read_misses,llc_read_access,llc_write_misses,llc_write_access,llc_eviction,num_expected_insts,total_num_other_requests,total_num_write_requests,total_num_read_requests,memory_system_cycles,avg_write_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_latency_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,total_rfm_cycles_rank1,total_rfm_cycles_rank0
DDR5_3200AN_x8_cfg.yaml,621,4678388.0,14483090.0,80721.0,816203.0,3816461.0,24780.0,454653.0,290496.0,10000000.0,0.0,4544.0,306880.0,5431159.0,95.1919022,98.1655655,3.39361,432552.0,1475472.0,19981548.0,0.0,4544.0,30125048.0,0.0137795638,281667.0,74839.0,12300.0,17457.0,12011.0,3.67905784,15974.0,278895.0,0.271667987,15974.0,289.0,1483.0,18431237.0,2772.0,278895.0,12011.0,306880.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,628,1313839.0,8573371.0,42499.0,230882.0,2898411.0,45473.0,2678417.0,54745.0,10000000.0,0.0,1187.0,71129.0,3215014.0,99.978096,121.2444,1.63145173,118674.0,438489.0,5722954.0,0.0,1187.0,8623993.0,0.0122316731,55694.0,39325.0,4912.0,11710.0,4659.0,1.78007126,11293.0,55177.0,0.1363879,11293.0,253.0,417.0,5245140.0,517.0,55177.0,4659.0,71129.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,638,162011.0,4700211.0,476.0,10714.0,2671931.0,278.0,1106116.0,0.0,10000000.0,0.0,0.0,2705.0,1762579.0,NaN,108.36599,0.0801087469,0.0,0.0,152727.0,0.0,0.0,293130.0,0.00654098345,1374.0,11529.0,1321.0,10.0,1321.0,0.0866497308,10.0,1374.0,0.0,10.0,0.0,0.0,141198.0,0.0,1374.0,1321.0,2705.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,644,478987.0,5279002.0,0.0,28343.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1979626.0,NaN,82.9700623,0.250606418,0.0,0.0,515328.0,0.0,0.0,889605.0,0.00970940944,9733.0,19221.0,921.0,68.0,921.0,0.260315835,68.0,9733.0,0.0,68.0,0.0,0.0,496107.0,0.0,9733.0,921.0,10722.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,649,12601.0,4362074.0,0.0,557.0,2446933.0,188.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1635778.0,NaN,124.545776,0.00963333622,0.0,0.0,20456.0,0.0,0.0,35371.0,0.00287202792,93.0,4698.0,150.0,41.0,150.0,0.0125053646,41.0,93.0,0.0,41.0,0.0,0.0,15758.0,0.0,93.0,150.0,284.0,0.0,0.0
DDR5_3200AN_x8_cfg.yaml,654,4691572.0,13744275.0,14.0,879812.0,2434872.0,207140.0,2047142.0,174858.0,10000000.0,0.0,17928.0,191242.0,5154103.0,107.190094,94.1216888,2.04980779,1921704.0,3607434.0,14257591.0,0.0,17928.0,18000021.0,0.0165375043,176326.0,85236.0,11828.0,21016.0,9643.0,2.76626039,11206.0,170393.0,0.699914992,11206.0,2185.0,9810.0,10564921.0,5933.0,170393.0,9643.0,191242.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,600,76140.0,4548581.0,421.0,8510.0,2452407.0,511.0,1518312.0,0.0,10000000.0,0.0,0.0,3487.0,1705718.0,NaN,101.755661,0.102243163,0.0,0.0,180076.0,0.0,0.0,354822.0,0.00332880346,2287.0,5678.0,962.0,238.0,962.0,0.105571963,238.0,2287.0,0.0,238.0,0.0,0.0,174398.0,0.0,2287.0,962.0,3487.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,602,3886658.0,10691636.0,180.0,1199846.0,2803019.0,1670.0,52147.0,181510.0,10000000.0,0.0,407.0,197892.0,4009364.0,94.511055,73.2125092,1.93437433,38466.0,74116.0,7880318.0,0.0,407.0,14488170.0,0.0126182111,190748.0,50591.0,6434.0,1117.0,6338.0,1.9654783,1025.0,190529.0,0.0184857249,1025.0,96.0,92.0,7755611.0,219.0,190529.0,6338.0,197892.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,605,1800909.0,8053277.0,170577.0,470612.0,2911920.0,2320.0,779569.0,129090.0,10000000.0,0.0,274.0,145474.0,3019979.0,117.065697,132.036926,3.35218167,32076.0,66129.0,10234393.0,0.0,274.0,19207939.0,0.0148166595,89571.0,44746.0,19229.0,36948.0,19161.0,3.38889551,36759.0,89554.0,0.0218971726,36759.0,68.0,189.0,10123518.0,17.0,89554.0,19161.0,145474.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,625,953577.0,6551855.0,2058.0,76349.0,2647030.0,13691.0,1328017.0,21573.0,10000000.0,0.0,965.0,37957.0,2456946.0,103.492226,129.305923,1.17017913,99870.0,99263.0,3005906.0,0.0,965.0,4908065.0,0.0128517272,25995.0,31576.0,7193.0,5734.0,6868.0,1.22343183,5384.0,25705.0,0.0404009707,5384.0,325.0,350.0,2875067.0,290.0,25705.0,6868.0,37957.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,631,289107.0,4637728.0,0.0,14748.0,2446877.0,11464.0,1180453.0,4.0,10000000.0,0.0,1.0,5531.0,1739148.0,126.0,122.765503,0.179424644,126.0,77.0,333210.0,0.0,1.0,679016.0,0.0121249026,1810.0,21087.0,3284.0,438.0,3284.0,0.191593811,437.0,1810.0,4.42745513,437.0,0.0,1.0,312046.0,0.0,1810.0,3284.0,5531.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,657,466209.0,5404261.0,0.0,40025.0,2523907.0,37.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,2026598.0,NaN,85.7830658,0.412741452,0.0,0.0,854739.0,0.0,0.0,1369012.0,0.0090190554,15505.0,18278.0,454.0,0.0,454.0,0.421760499,0.0,15505.0,0.0,0.0,0.0,0.0,836461.0,0.0,15505.0,454.0,15959.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,641,94802.0,4263172.0,351.0,4056.0,2473209.0,947.0,942739.0,0.0,10000000.0,0.0,0.0,1939.0,1598690.0,NaN,117.674057,0.0678392947,0.0,0.0,122351.0,0.0,0.0,228170.0,0.00869274233,802.0,13897.0,1046.0,91.0,1046.0,0.0765320361,91.0,802.0,0.0,91.0,0.0,0.0,108454.0,0.0,802.0,1046.0,1939.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,648,4231.0,4673648.0,167.0,926.0,2456170.0,143.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1752618.0,NaN,103.722725,0.00749279093,0.0,0.0,13893.0,0.0,0.0,22819.0,0.000434207555,173.0,761.0,43.0,4.0,43.0,0.00792699866,4.0,173.0,0.0,4.0,0.0,0.0,13132.0,0.0,173.0,43.0,220.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,620,2779496.0,10551083.0,48597.0,221463.0,2609885.0,39940.0,1404306.0,96744.0,10000000.0,0.0,18390.0,113126.0,3956656.0,117.006851,133.017181,1.85837913,2151756.0,2061927.0,9488592.0,0.0,18390.0,15047701.0,0.0186263341,54929.0,73698.0,32210.0,44377.0,26415.0,2.39813423,32330.0,54381.0,0.521128714,32330.0,5795.0,12047.0,7352967.0,548.0,54381.0,26415.0,113126.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,623,3642336.0,12618352.0,2746.0,860696.0,2701536.0,1827.0,126461.0,251653.0,10000000.0,0.0,426.0,268037.0,4731882.0,106.901405,95.6252289,3.3806119,45540.0,35015.0,16093305.0,0.0,426.0,25631099.0,0.0130250501,249256.0,61633.0,17210.0,1997.0,16971.0,3.40103674,1860.0,249206.0,0.00739980396,1860.0,239.0,137.0,15996657.0,50.0,249206.0,16971.0,268037.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,603,7237718.0,23091007.0,375015.0,547049.0,4038855.0,1116.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,8659128.0,93.25,422.735962,4.80971813,17904.0,158471.0,41923160.0,0.0,192.0,52024423.0,0.0134798791,32291.0,116724.0,5576.0,85391.0,5534.0,4.84149885,85351.0,32181.0,0.0183010343,85351.0,42.0,40.0,41647965.0,110.0,32181.0,5534.0,123066.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,607,23267542.0,62085280.0,2986284.0,5345824.0,5373323.0,195904.0,946493.0,1259510.0,10000000.0,0.0,25715.0,1275894.0,23281980.0,79.1906662,253.273483,11.4461517,2036388.0,275424244.0,542214000.0,0.0,25715.0,323150099.0,0.0129147954,1078748.0,300682.0,10221.0,212625.0,9269.0,23.2889996,212442.0,1054181.0,11.8299322,212442.0,952.0,183.0,266489074.0,24567.0,1054181.0,9269.0,1275894.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,619,2693454.0,10124030.0,0.0,894697.0,2690737.0,61829.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,3796511.0,82.119812,103.268333,2.60744643,1661448.0,7671648.0,17628295.0,0.0,20232.0,14862998.0,0.0151317883,156330.0,57448.0,4038.0,3790.0,3613.0,4.64328861,2266.0,138047.0,2.02070999,2266.0,425.0,1524.0,9899199.0,18283.0,138047.0,3613.0,143926.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,621,4707230.0,14572976.0,86256.0,809369.0,3820673.0,29445.0,455976.0,290496.0,10000000.0,0.0,4544.0,306880.0,5464866.0,88.3468323,98.4000015,3.4013772,401448.0,1471097.0,20133274.0,0.0,4544.0,30196992.0,0.0135606257,284128.0,74107.0,9466.0,17830.0,9139.0,3.68412948,17014.0,280727.0,0.269191772,17014.0,327.0,816.0,18588070.0,3401.0,280727.0,9139.0,306880.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,628,1309823.0,8561253.0,36417.0,226602.0,2893539.0,42502.0,2677207.0,54745.0,10000000.0,0.0,1187.0,71129.0,3210470.0,95.1659622,119.626129,1.67681026,112962.0,458525.0,5879023.0,0.0,1187.0,8508887.0,0.0115712034,59270.0,37149.0,4151.0,8895.0,3780.0,1.83120322,8656.0,58693.0,0.142821774,8656.0,371.0,239.0,5383349.0,577.0,58693.0,3780.0,71129.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,638,162583.0,4700211.0,475.0,10709.0,2671930.0,276.0,1106116.0,0.0,10000000.0,0.0,0.0,2705.0,1762579.0,NaN,107.995934,0.0801206678,0.0,0.0,160941.0,0.0,0.0,292129.0,0.0111892857,1393.0,19722.0,1305.0,7.0,1305.0,0.0913099498,7.0,1393.0,0.0,7.0,0.0,0.0,141219.0,0.0,1393.0,1305.0,2705.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,644,473779.0,5264146.0,0.0,28350.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1974055.0,NaN,82.2894058,0.251052797,0.0,0.0,513640.0,0.0,0.0,882307.0,0.00914260279,9862.0,18048.0,840.0,20.0,840.0,0.260195374,20.0,9862.0,0.0,20.0,0.0,0.0,495592.0,0.0,9862.0,840.0,10722.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,649,12864.0,4361882.0,0.0,561.0,2446933.0,186.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1635706.0,NaN,126.919014,0.0102732396,0.0,0.0,20317.0,0.0,0.0,36045.0,0.00214769645,101.0,3513.0,140.0,43.0,140.0,0.0124209365,43.0,101.0,0.0,43.0,0.0,0.0,16804.0,0.0,101.0,140.0,284.0,0.0,0.0
DDR5_3200AN_x4_cfg.yaml,654,4283116.0,12578315.0,6.0,892605.0,2434872.0,210836.0,2047134.0,174858.0,10000000.0,0.0,17928.0,191242.0,4716868.0,96.4538116,88.0499878,2.0830915,1729224.0,2390056.0,12288071.0,0.0,17928.0,16838855.0,0.0153379319,185994.0,72347.0,11028.0,12148.0,7081.0,2.60513353,7229.0,176932.0,0.506704032,7229.0,3947.0,4919.0,9825668.0,9062.0,176932.0,7081.0,191242.0,0.0,0.0
DDR4_2133N_x4_cfg.yaml,600,50853.0,4482056.0,337.0,8416.0,2452285.0,537.0,1518350.0,0.0,10000000.0,0.0,0.0,3487.0,1680771.0,NaN,62.1296234,0.0670364946,0.0,0.0,115534.0,0.0,0.0,216646.0,0.00170219503,2298.0,2861.0,753.0,436.0,753.0,0.0687386915,436.0,2298.0,0.0,436.0,0.0,0.0,112673.0,0.0,2298.0,753.0,3487.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,602,2662106.0,7805751.0,100.0,1200112.0,2802939.0,1465.0,52147.0,181510.0,10000000.0,0.0,407.0,197891.0,2927157.0,46.8230972,42.2459984,1.55822182,19057.0,46333.0,4623803.0,0.0,407.0,8360103.0,0.00557195954,190947.0,16310.0,4984.0,2367.0,4936.0,1.57962251,2161.0,190794.0,0.0158286691,2161.0,48.0,206.0,4561160.0,153.0,190794.0,4936.0,197891.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,605,1191646.0,6408837.0,134455.0,438553.0,2876129.0,1975.0,779238.0,129090.0,10000000.0,0.0,274.0,145474.0,2403314.0,56.8029213,82.9113388,2.87385678,15564.0,102276.0,7024952.0,0.0,274.0,12061444.0,0.00661420031,86798.0,15896.0,7265.0,51685.0,7246.0,2.92302704,51442.0,86786.0,0.0425562374,51442.0,19.0,243.0,6906780.0,12.0,86786.0,7246.0,145474.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,625,621615.0,5688703.0,1445.0,75690.0,2646704.0,11357.0,1327730.0,21573.0,10000000.0,0.0,965.0,37957.0,2133264.0,50.7595863,76.2025223,0.822267175,48983.0,73171.0,1839011.0,0.0,965.0,2892419.0,0.00549720973,26608.0,11727.0,4761.0,7553.0,4629.0,0.862064421,6938.0,26390.0,0.0343000218,6938.0,132.0,615.0,1754113.0,218.0,26390.0,4629.0,37957.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,631,197649.0,4470419.0,0.0,14751.0,2446877.0,11308.0,1180453.0,4.0,10000000.0,0.0,1.0,5531.0,1676407.0,59.0,79.9459381,0.134138674,59.0,65.0,233927.0,0.0,1.0,442181.0,0.0053632562,1836.0,8991.0,2693.0,1003.0,2693.0,0.139540702,1002.0,1836.0,3.87733999,1002.0,0.0,1.0,224871.0,0.0,1836.0,2693.0,5531.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,657,331178.0,5044165.0,0.0,40025.0,2523907.0,34.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,1891562.0,NaN,55.6122551,0.31205374,0.0,0.0,597874.0,0.0,0.0,887516.0,0.00402048696,15603.0,7605.0,356.0,0.0,356.0,0.316074222,0.0,15603.0,0.0,0.0,0.0,0.0,590269.0,0.0,15603.0,356.0,15959.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,641,69924.0,4198095.0,146.0,3936.0,2473088.0,739.0,942655.0,0.0,10000000.0,0.0,0.0,1939.0,1574286.0,NaN,78.0732346,0.0515649617,0.0,0.0,87750.0,0.0,0.0,151384.0,0.00417459104,802.0,6572.0,908.0,229.0,908.0,0.0557395555,229.0,802.0,0.0,229.0,0.0,0.0,81178.0,0.0,802.0,908.0,1939.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,648,3877.0,4671187.0,125.0,877.0,2456128.0,141.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1751695.0,NaN,70.2636337,0.00569619704,0.0,0.0,10468.0,0.0,0.0,15458.0,0.000279729051,173.0,490.0,39.0,8.0,39.0,0.00597592629,8.0,173.0,0.0,8.0,0.0,0.0,9978.0,0.0,173.0,39.0,220.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,620,1862869.0,8155091.0,31807.0,207207.0,2595265.0,37173.0,1402136.0,96744.0,10000000.0,0.0,18390.0,113126.0,3058159.0,57.4127235,82.2643661,1.52347469,1055820.0,1597333.0,6278310.0,0.0,18390.0,9306239.0,0.00717719365,51881.0,21949.0,12115.0,67520.0,10734.0,2.05297041,50863.0,51529.0,0.522318482,50863.0,1381.0,16657.0,4659028.0,352.0,51529.0,10734.0,113126.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,623,2411809.0,9223424.0,1952.0,886777.0,2700745.0,1821.0,126458.0,251653.0,10000000.0,0.0,426.0,268037.0,3458784.0,53.4460106,57.4156113,2.86957717,22768.0,24905.0,9970370.0,0.0,426.0,15389508.0,0.00584511785,249737.0,20217.0,11764.0,6962.0,11677.0,2.88262296,6664.0,249696.0,0.00720050745,6664.0,87.0,298.0,9925248.0,41.0,249696.0,11677.0,268037.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,603,4710615.0,16375405.0,237932.0,410058.0,3901772.0,971.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,6140777.0,40.84375,268.158447,4.40953064,7842.0,102116.0,27218290.0,0.0,192.0,33001187.0,0.00622543367,34079.0,38229.0,3058.0,86121.0,3033.0,4.43238544,86066.0,33967.0,0.0166291669,86066.0,25.0,55.0,27077945.0,112.0,33967.0,3033.0,123066.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,607,14962066.0,39971888.0,3002355.0,5375115.0,5424879.0,174063.0,911008.0,1259510.0,10000000.0,0.0,25715.0,1275888.0,14989458.0,31.9903164,153.422531,10.9114008,822631.0,124850445.0,288510419.0,0.0,25715.0,195749973.0,0.00693727564,1078873.0,103986.0,7356.0,215358.0,6532.0,19.2475567,214845.0,1054509.0,8.32921696,214845.0,824.0,513.0,163555988.0,24364.0,1054509.0,6532.0,1275888.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,619,1616718.0,7261894.0,0.0,894667.0,2690737.0,54236.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,2723210.0,34.8106956,54.726429,1.84864843,704290.0,2653268.0,7703145.0,0.0,20232.0,7876556.0,0.00573551049,154499.0,15619.0,2884.0,6775.0,2643.0,2.8287003,4142.0,137141.0,0.974316359,4142.0,241.0,2633.0,5034258.0,17358.0,137141.0,2643.0,143926.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,621,2891518.0,9845946.0,42182.0,774216.0,3779220.0,22460.0,453355.0,290496.0,10000000.0,0.0,4544.0,306880.0,3692230.0,41.2288742,54.5585709,2.74616885,187344.0,713714.0,10875168.0,0.0,4544.0,16742934.0,0.00594952097,282971.0,21967.0,6210.0,22243.0,6032.0,2.94542003,20672.0,280176.0,0.193301603,20672.0,178.0,1571.0,10139487.0,2795.0,280176.0,6032.0,306880.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,628,877965.0,7448859.0,26004.0,215725.0,2883286.0,35730.0,2677047.0,54747.0,10000000.0,0.0,1187.0,71131.0,2793322.0,43.879528,72.4490891,1.20675027,52085.0,281587.0,3667110.0,0.0,1187.0,5153376.0,0.00525574945,58921.0,14681.0,3296.0,10101.0,3080.0,1.31281316,9663.0,58388.0,0.100807212,9663.0,216.0,438.0,3370842.0,533.0,58388.0,3080.0,71131.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,638,109433.0,4561984.0,254.0,10499.0,2671719.0,256.0,1106106.0,0.0,10000000.0,0.0,0.0,2705.0,1710744.0,NaN,65.9552689,0.0584242865,0.0,0.0,108288.0,0.0,0.0,178409.0,0.00487448741,1667.0,8339.0,1019.0,19.0,1019.0,0.0632987767,19.0,1667.0,0.0,19.0,0.0,0.0,99949.0,0.0,1667.0,1019.0,2705.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,644,313199.0,4838845.0,0.0,28357.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1814567.0,NaN,50.7382011,0.179201424,0.0,0.0,332927.0,0.0,0.0,544015.0,0.00427319575,9897.0,7754.0,685.0,140.0,685.0,0.18347463,140.0,9897.0,0.0,140.0,0.0,0.0,325173.0,0.0,9897.0,685.0,10722.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,649,8393.0,4355695.0,0.0,562.0,2446933.0,187.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1633386.0,NaN,75.25,0.0067491699,0.0,0.0,12690.0,0.0,0.0,21371.0,0.00101996714,125.0,1666.0,112.0,47.0,112.0,0.00776913716,47.0,125.0,0.0,47.0,0.0,0.0,11024.0,0.0,125.0,112.0,284.0,NaN,NaN
DDR4_2133N_x4_cfg.yaml,654,2922495.0,9290456.0,0.0,892712.0,2434872.0,196798.0,2047128.0,174858.0,10000000.0,0.0,17928.0,191242.0,3483921.0,48.0509834,52.2225876,1.66058874,861458.0,1809199.0,7616902.0,0.0,17928.0,9987152.0,0.00641317619,177820.0,22343.0,7129.0,24221.0,5494.0,2.18630147,14121.0,171627.0,0.519299686,14121.0,1635.0,10100.0,5785360.0,6193.0,171627.0,5494.0,191242.0,NaN,NaN
DDR4_1866L_x4_cfg.yaml,600,45713.0,4469322.0,238.0,8298.0,2452224.0,508.0,1518312.0,0.0,10000000.0,0.0,0.0,3487.0,1675996.0,NaN,53.1743622,0.0556964353,0.0,0.0,96025.0,0.0,0.0,185419.0,0.00159785582,2291.0,2678.0,763.0,433.0,763.0,0.0572942905,433.0,2291.0,0.0,433.0,0.0,0.0,93347.0,0.0,2291.0,763.0,3487.0,NaN,NaN
DDR4_1866L_x4_cfg.yaml,602,2487044.0,7387932.0,92.0,1200160.0,2802931.0,1435.0,52147.0,181510.0,10000000.0,0.0,407.0,197891.0,2770475.0,41.7395592,37.7496567,1.47895718,16988.0,38861.0,4151407.0,0.0,407.0,7470317.0,0.00546187907,190887.0,15132.0,5078.0,2333.0,5028.0,1.49844599,2125.0,190738.0,0.0140268365,2125.0,50.0,208.0,4097414.0,149.0,190738.0,5028.0,197891.0,NaN,NaN
