config,trace,memory_access_cycles_recorded_core_0,cycles_recorded_core_0,llc_mshr_unavailable,llc_read_misses,llc_read_access,llc_write_misses,llc_write_access,llc_eviction,num_expected_insts,total_num_other_requests,total_num_write_requests,total_num_read_requests,memory_system_cycles,avg_write_latency_0,avg_read_latency_0,read_queue_len_avg_0,write_latency_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,total_rfm_cycles_rank1,total_rfm_cycles_rank0
DDR5_3200AN_x16_cfg.yaml,603,7245983.0,23112738.0,360147.0,532063.0,4023987.0,1131.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,8667277.0,114.125,423.503937,4.8111577,21912.0,171843.0,41997689.0,0.0,192.0,52118936.0,0.0145615516,31710.0,126209.0,5617.0,85931.0,5606.0,4.84554577,85792.0,31668.0,0.0198266413,85792.0,11.0,139.0,41699637.0,42.0,31668.0,5606.0,123066.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,607,22826168.0,60925528.0,3714661.0,6029155.0,6065218.0,244470.0,982975.0,1259510.0,10000000.0,0.0,25715.0,1275888.0,22847073.0,81.1531754,248.659012,11.3786993,2086854.0,201215427.0,461516713.0,0.0,25715.0,317261070.0,0.0145025589,1068560.0,331341.0,14470.0,218565.0,13416.0,20.2002563,217393.0,1045077.0,8.80705547,217393.0,1054.0,1172.0,259969945.0,23483.0,1045077.0,13416.0,1275888.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,619,3010654.0,10978766.0,0.0,893955.0,2690737.0,60553.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,4117037.0,91.6524353,111.824432,2.60171819,1854312.0,8842117.0,19614306.0,0.0,20232.0,16094443.0,0.0147725176,146176.0,60819.0,5263.0,12719.0,5036.0,4.76418018,7078.0,131812.0,2.14768958,7078.0,227.0,5641.0,10711370.0,14364.0,131812.0,5036.0,143926.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,621,4917467.0,15204698.0,85443.0,815080.0,3819495.0,26914.0,456341.0,290496.0,10000000.0,0.0,4544.0,306880.0,5701762.0,113.25528,100.81073,3.31136823,514632.0,2164845.0,21127397.0,0.0,4544.0,30936796.0,0.014367138,275079.0,81918.0,12050.0,24295.0,12019.0,3.70541525,20973.0,273888.0,0.379680008,20973.0,31.0,3322.0,18880634.0,1191.0,273888.0,12019.0,306880.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,628,1369184.0,8724403.0,42906.0,232142.0,2900023.0,45602.0,2677212.0,54745.0,10000000.0,0.0,1187.0,71129.0,3271651.0,112.978935,124.179108,1.64981568,134106.0,648915.0,6085866.0,0.0,1187.0,8832736.0,0.0120214531,54788.0,39330.0,4347.0,13181.0,4333.0,1.86018193,12323.0,54473.0,0.198344812,12323.0,14.0,858.0,5397621.0,315.0,54473.0,4333.0,71129.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,638,167901.0,4716803.0,477.0,10719.0,2671932.0,263.0,1106116.0,0.0,10000000.0,0.0,0.0,2705.0,1768801.0,NaN,111.088356,0.0827023536,0.0,0.0,157722.0,0.0,0.0,300494.0,0.00646652747,1349.0,11438.0,1304.0,52.0,1304.0,0.0891688764,52.0,1349.0,0.0,52.0,0.0,0.0,146284.0,0.0,1349.0,1304.0,2705.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,644,479952.0,5281917.0,0.0,28336.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1980719.0,NaN,83.3510513,0.251353681,0.0,0.0,516988.0,0.0,0.0,893690.0,0.00965659413,9710.0,19127.0,887.0,125.0,887.0,0.261010259,125.0,9710.0,0.0,125.0,0.0,0.0,497861.0,0.0,9710.0,887.0,10722.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,649,12580.0,4362074.0,0.0,557.0,2446933.0,188.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1635778.0,NaN,125.30986,0.00966084655,0.0,0.0,20504.0,0.0,0.0,35588.0,0.00287386193,92.0,4701.0,145.0,47.0,145.0,0.0125347087,47.0,92.0,0.0,47.0,0.0,0.0,15803.0,0.0,92.0,145.0,284.0,0.0,0.0
DDR5_3200AN_x16_cfg.yaml,654,5531134.0,16123160.0,14.0,848115.0,2434872.0,333756.0,2047142.0,174858.0,10000000.0,0.0,17928.0,191240.0,6046185.0,123.54351,114.412895,2.14599538,2214888.0,7339762.0,20416496.0,0.0,17928.0,21880322.0,0.0168120898,150747.0,101649.0,10684.0,47737.0,10621.0,3.37675667,30758.0,149861.0,1.21394932,30758.0,63.0,16979.0,12975085.0,886.0,149861.0,10621.0,191240.0,0.0,0.0
DDR4_2400P_x4_cfg.yaml,600,53002.0,4487840.0,350.0,8411.0,2452298.0,536.0,1518350.0,0.0,10000000.0,0.0,0.0,3487.0,1682940.0,NaN,63.7092056,0.0663291588,0.0,0.0,114585.0,0.0,0.0,222154.0,0.00175704423,2288.0,2957.0,758.0,441.0,758.0,0.0680862069,441.0,2288.0,0.0,441.0,0.0,0.0,111628.0,0.0,2288.0,758.0,3487.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,602,2741652.0,8013932.0,102.0,1200009.0,2802941.0,1479.0,52147.0,181510.0,10000000.0,0.0,407.0,197891.0,3005225.0,50.6216202,44.5190392,1.59653533,20603.0,54040.0,4867697.0,0.0,407.0,8809917.0,0.00522722909,191033.0,15709.0,4783.0,2482.0,4736.0,1.61974466,2280.0,190875.0,0.0179820154,2280.0,47.0,202.0,4797948.0,158.0,190875.0,4736.0,197891.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,605,1234916.0,6530888.0,143009.0,446672.0,2884689.0,1964.0,779232.0,129090.0,10000000.0,0.0,274.0,145474.0,2449083.0,61.9197083,85.8880997,2.87151027,16966.0,103422.0,7151682.0,0.0,274.0,12494485.0,0.0064077042,87139.0,15693.0,6655.0,51954.0,6639.0,2.92014694,51707.0,87128.0,0.0422288664,51707.0,16.0,247.0,7032567.0,11.0,87128.0,6639.0,145474.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,625,647484.0,5756740.0,1481.0,75786.0,2646753.0,11491.0,1327717.0,21573.0,10000000.0,0.0,965.0,37957.0,2158778.0,55.0777206,81.646759,0.879764855,53150.0,78674.0,1989452.0,0.0,965.0,3099066.0,0.00535534462,26865.0,11561.0,4359.0,7698.0,4229.0,0.921563983,7085.0,26643.0,0.0364437662,7085.0,130.0,613.0,1899217.0,222.0,26643.0,4229.0,37957.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,631,209828.0,4497384.0,0.0,14755.0,2446877.0,11316.0,1180453.0,4.0,10000000.0,0.0,1.0,5531.0,1686519.0,64.0,85.2448044,0.141597569,64.0,70.0,247536.0,0.0,1.0,471489.0,0.00513424398,1835.0,8659.0,2600.0,1097.0,2600.0,0.146773323,1096.0,1835.0,4.15056093,1096.0,0.0,1.0,238807.0,0.0,1835.0,2600.0,5531.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,657,337734.0,5061634.0,0.0,40025.0,2523907.0,34.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,1898113.0,NaN,52.6347504,0.277559876,0.0,0.0,534901.0,0.0,0.0,839998.0,0.00424684957,15628.0,8061.0,331.0,0.0,331.0,0.281806707,0.0,15628.0,0.0,0.0,0.0,0.0,526840.0,0.0,15628.0,331.0,15959.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,641,69747.0,4197668.0,149.0,3931.0,2473088.0,741.0,942658.0,0.0,10000000.0,0.0,0.0,1939.0,1574126.0,NaN,76.127388,0.0465115234,0.0,0.0,79802.0,0.0,0.0,147611.0,0.00418454409,814.0,6587.0,893.0,232.0,893.0,0.0506960675,232.0,814.0,0.0,232.0,0.0,0.0,73215.0,0.0,814.0,893.0,1939.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,648,3274.0,4671320.0,140.0,890.0,2456143.0,141.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1751745.0,NaN,93.8090897,0.00844586361,0.0,0.0,15282.0,0.0,0.0,20638.0,0.000278008491,172.0,487.0,39.0,9.0,39.0,0.00872387271,9.0,172.0,0.0,9.0,0.0,0.0,14795.0,0.0,172.0,39.0,220.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,620,1950575.0,8403627.0,38865.0,213659.0,2601817.0,37820.0,1402642.0,96744.0,10000000.0,0.0,18390.0,113126.0,3151360.0,62.3711243,87.9708099,1.58964002,1147005.0,1726603.0,6759043.0,0.0,18390.0,9951786.0,0.00727051171,51965.0,22912.0,11177.0,68374.0,9878.0,2.14480186,51632.0,51616.0,0.547891378,51632.0,1299.0,16742.0,5009528.0,349.0,51616.0,9878.0,113126.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,623,2475100.0,9394304.0,2107.0,886161.0,2700835.0,1890.0,126523.0,251653.0,10000000.0,0.0,426.0,268037.0,3522864.0,58.2605629,60.0575409,2.92964411,24819.0,25102.0,10365698.0,0.0,426.0,16097643.0,0.00563689088,249830.0,19858.0,10847.0,7786.0,10768.0,2.94240642,7481.0,249788.0,0.00712545263,7481.0,79.0,305.0,10320738.0,42.0,249788.0,10768.0,268037.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,603,5044877.0,17271245.0,273006.0,445141.0,3936846.0,989.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,6476717.0,44.546875,287.601593,4.4914732,8553.0,105451.0,29231664.0,0.0,192.0,35393976.0,0.00559110427,34251.0,36212.0,2914.0,86093.0,2895.0,4.51334572,86035.0,34136.0,0.0162815508,86035.0,19.0,58.0,29090001.0,115.0,34136.0,2895.0,123066.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,607,15640393.0,41808416.0,3374605.0,5746143.0,5801469.0,170180.0,906668.0,1259510.0,10000000.0,0.0,25715.0,1275884.0,15678156.0,35.0989685,160.701981,10.9012632,902570.0,106596808.0,277611735.0,0.0,25715.0,205037081.0,0.00658380985,1079064.0,103222.0,7101.0,215432.0,6233.0,17.706913,214924.0,1054725.0,6.79906559,214924.0,868.0,508.0,170911705.0,24339.0,1054725.0,6233.0,1275884.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,619,1672419.0,7400958.0,0.0,894609.0,2690737.0,54639.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,2775359.0,38.0843697,57.0776634,1.87907696,770523.0,2737145.0,7967846.0,0.0,20232.0,8214960.0,0.00561657082,154626.0,15588.0,2758.0,6774.0,2521.0,2.87092447,4138.0,137267.0,0.986230969,4138.0,237.0,2636.0,5215113.0,17359.0,137267.0,2521.0,143926.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,621,3003627.0,10137384.0,41327.0,773078.0,3778389.0,22553.0,453331.0,290496.0,10000000.0,0.0,4544.0,306880.0,3801519.0,44.6525078,57.2027359,2.78267241,202901.0,816881.0,11417308.0,0.0,4544.0,17554375.0,0.00579899782,283208.0,22045.0,6011.0,22205.0,5848.0,3.00335407,20673.0,280359.0,0.214882791,20673.0,163.0,1532.0,10578382.0,2849.0,280359.0,5848.0,306880.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,628,905878.0,7520811.0,29584.0,219288.0,2886862.0,36257.0,2677051.0,54747.0,10000000.0,0.0,1187.0,71131.0,2820304.0,47.7110367,76.0904236,1.25034535,56633.0,304221.0,3844937.0,0.0,1187.0,5412388.0,0.00509235868,59025.0,14362.0,3195.0,10098.0,2996.0,1.36330593,9655.0,58480.0,0.107868157,9655.0,199.0,443.0,3526354.0,545.0,58480.0,2996.0,71131.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,638,122466.0,4599014.0,2059.0,12310.0,2673524.0,248.0,1106106.0,0.0,10000000.0,0.0,0.0,2705.0,1724630.0,NaN,75.6011124,0.0717353895,0.0,0.0,131795.0,0.0,0.0,204501.0,0.00468390342,1747.0,8078.0,941.0,17.0,941.0,0.0764192864,17.0,1747.0,0.0,17.0,0.0,0.0,123717.0,0.0,1747.0,941.0,2705.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,644,328091.0,4878346.0,0.0,28357.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1829380.0,NaN,52.9607353,0.184364095,0.0,0.0,344918.0,0.0,0.0,567845.0,0.00417955825,9923.0,7646.0,659.0,140.0,659.0,0.188543662,140.0,9923.0,0.0,140.0,0.0,0.0,337272.0,0.0,9923.0,659.0,10722.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,649,7956.0,4355442.0,0.0,556.0,2446933.0,187.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1633291.0,NaN,72.2570419,0.0059726038,0.0,0.0,11384.0,0.0,0.0,20521.0,0.000997372787,133.0,1629.0,104.0,47.0,104.0,0.0069699767,47.0,133.0,0.0,47.0,0.0,0.0,9755.0,0.0,133.0,104.0,284.0,NaN,NaN
DDR4_2400P_x4_cfg.yaml,654,3078542.0,9649451.0,0.0,891873.0,2434872.0,197319.0,2047128.0,174858.0,10000000.0,0.0,17928.0,191242.0,3618544.0,52.2630539,55.5129662,1.7062155,936972.0,2030319.0,8226955.0,0.0,17928.0,10616411.0,0.00625113305,177943.0,22620.0,7014.0,24213.0,5422.0,2.27355385,14095.0,171725.0,0.561087251,14095.0,1592.0,10118.0,6174016.0,6218.0,171725.0,5422.0,191242.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,600,63324.0,4515101.0,287.0,8358.0,2452259.0,513.0,1518326.0,0.0,10000000.0,0.0,0.0,3487.0,1693163.0,NaN,76.974762,0.0790514573,0.0,0.0,137272.0,0.0,0.0,268411.0,0.00202284125,2312.0,3425.0,735.0,440.0,735.0,0.0810742974,440.0,2312.0,0.0,440.0,0.0,0.0,133847.0,0.0,2312.0,735.0,3487.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,602,3182377.0,8873060.0,119.0,1199711.0,2802958.0,1548.0,52147.0,181510.0,10000000.0,0.0,407.0,197891.0,3327398.0,57.9189186,53.6564102,1.72307825,23573.0,199296.0,5951100.0,0.0,407.0,10618121.0,0.00554096606,190640.0,18437.0,5243.0,2415.0,5200.0,1.78851461,2266.0,190425.0,0.0598954484,2266.0,43.0,149.0,5733367.0,215.0,190425.0,5200.0,197891.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,605,1448554.0,7106672.0,160052.0,463040.0,2901612.0,2102.0,779352.0,129090.0,10000000.0,0.0,274.0,145474.0,2665002.0,77.3649597,104.639503,3.2023797,21198.0,133327.0,8685379.0,0.0,274.0,15222327.0,0.00664314721,87365.0,17704.0,6275.0,52108.0,6257.0,3.25905156,51862.0,87355.0,0.0500288568,51862.0,18.0,246.0,8534348.0,10.0,87355.0,6257.0,145474.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,625,742711.0,6006242.0,1925.0,75994.0,2646913.0,12224.0,1328001.0,21573.0,10000000.0,0.0,965.0,37957.0,2252341.0,68.4818649,97.3184128,0.989136219,66085.0,88390.0,2328634.0,0.0,965.0,3693915.0,0.00549295172,27133.0,12372.0,3822.0,7967.0,3705.0,1.03387272,7353.0,26899.0,0.0392436124,7353.0,117.0,614.0,2227872.0,234.0,26899.0,3705.0,37957.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,631,260177.0,4586261.0,0.0,14753.0,2446877.0,11411.0,1180453.0,4.0,10000000.0,0.0,1.0,5531.0,1719848.0,80.0,105.74073,0.170792416,80.0,86.0,302854.0,0.0,1.0,584852.0,0.00525104534,1844.0,9031.0,2446.0,1242.0,2446.0,0.176093474,1241.0,1844.0,5.00044189,1241.0,0.0,1.0,293737.0,0.0,1844.0,2446.0,5531.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,657,377093.0,5166597.0,0.0,40025.0,2523907.0,34.0,644922.0,34.0,10000000.0,0.0,0.0,15959.0,1937474.0,NaN,65.4031601,0.343428105,0.0,0.0,673931.0,0.0,0.0,1043769.0,0.00441193022,15661.0,8548.0,298.0,0.0,298.0,0.347840011,0.0,15661.0,0.0,0.0,0.0,0.0,665383.0,0.0,15661.0,298.0,15959.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,641,84340.0,4232975.0,164.0,3938.0,2473093.0,738.0,942668.0,0.0,10000000.0,0.0,0.0,1939.0,1587366.0,NaN,96.2980881,0.0597524457,0.0,0.0,101943.0,0.0,0.0,186722.0,0.00446903845,826.0,7094.0,864.0,249.0,864.0,0.0642214864,249.0,826.0,0.0,249.0,0.0,0.0,94849.0,0.0,826.0,864.0,1939.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,648,3590.0,4672144.0,171.0,914.0,2456174.0,137.0,1559963.0,0.0,10000000.0,0.0,0.0,220.0,1752054.0,NaN,87.2363663,0.00692501478,0.0,0.0,12628.0,0.0,0.0,19192.0,0.000282525551,174.0,495.0,37.0,9.0,37.0,0.00720754033,9.0,174.0,0.0,9.0,0.0,0.0,12133.0,0.0,174.0,37.0,220.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,620,2326878.0,9402171.0,44765.0,220243.0,2608586.0,37000.0,1401773.0,96744.0,10000000.0,0.0,18390.0,113126.0,3525814.0,78.0008163,107.514137,1.7204175,1434435.0,2225665.0,8317577.0,0.0,18390.0,12162644.0,0.00738552865,51975.0,26040.0,10531.0,69010.0,9324.0,2.35905147,52191.0,51611.0,0.631248534,52191.0,1207.0,16819.0,6065872.0,364.0,51611.0,9324.0,113126.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,623,3046476.0,10943821.0,2661.0,881255.0,2701221.0,2053.0,126691.0,251653.0,10000000.0,0.0,426.0,268037.0,4103933.0,72.5962448,73.2674179,3.07427955,30926.0,33279.0,12673968.0,0.0,426.0,19638378.0,0.00586071936,249941.0,24052.0,10442.0,8080.0,10350.0,3.08824921,7783.0,249904.0,0.0081090508,7783.0,92.0,297.0,12616637.0,37.0,249904.0,10350.0,268037.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,603,6189777.0,20305453.0,269811.0,441946.0,3933651.0,1058.0,517605.0,106682.0,10000000.0,0.0,192.0,123066.0,7614545.0,54.8645821,351.941681,4.65728712,10534.0,136796.0,35643502.0,0.0,192.0,43312056.0,0.0057233884,34325.0,43581.0,2779.0,86154.0,2757.0,4.68097639,86100.0,34209.0,0.0179650914,86100.0,22.0,54.0,35463125.0,116.0,34209.0,2757.0,123066.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,607,17505942.0,46691531.0,1718624.0,4012973.0,4138032.0,187223.0,914124.0,1259510.0,10000000.0,0.0,25715.0,1275894.0,17509324.0,44.7688103,163.256897,9.71343422,1151230.0,81911022.0,252097649.0,0.0,25715.0,208298492.0,0.00633748062,1141498.0,110965.0,7246.0,152857.0,6076.0,14.3979082,151565.0,1118248.0,4.6781373,151565.0,1170.0,1292.0,170075662.0,23250.0,1118248.0,6076.0,1275894.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,619,2018083.0,8316587.0,0.0,894445.0,2690737.0,53834.0,1689440.0,127542.0,10000000.0,0.0,20232.0,143926.0,3118720.0,47.5576324,70.8394699,2.10449934,962186.0,3555984.0,10138099.0,0.0,20232.0,10195642.0,0.00601881556,154785.0,18771.0,2337.0,7036.0,2101.0,3.25072432,4195.0,137630.0,1.14020622,4195.0,236.0,2841.0,6563344.0,17155.0,137630.0,2101.0,143926.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,621,3468700.0,11336200.0,48985.0,780261.0,3785564.0,22430.0,453814.0,290496.0,10000000.0,0.0,4544.0,306880.0,4251075.0,54.1885986,67.6906052,2.88949633,246233.0,1168670.0,13477771.0,0.0,4544.0,20772891.0,0.00603023963,283319.0,25635.0,6192.0,21913.0,6037.0,3.17043829,20533.0,280310.0,0.274911642,20533.0,155.0,1380.0,12283466.0,3009.0,280310.0,6037.0,306880.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,628,1081653.0,7978107.0,25704.0,216043.0,2882941.0,37596.0,2677092.0,54746.0,10000000.0,0.0,1187.0,71130.0,2991790.0,59.1592255,93.9056091,1.4602114,70222.0,409692.0,4794238.0,0.0,1187.0,6679506.0,0.00531454431,59017.0,15900.0,3159.0,10141.0,2961.0,1.6024648,9704.0,58465.0,0.136938751,9704.0,198.0,437.0,4368646.0,552.0,58465.0,2961.0,71130.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,638,153407.0,4678227.0,307.0,10548.0,2671773.0,261.0,1106105.0,0.0,10000000.0,0.0,0.0,2705.0,1754335.0,NaN,88.6613693,0.0821992382,0.0,0.0,152694.0,0.0,0.0,239829.0,0.00483887037,1847.0,8489.0,840.0,18.0,840.0,0.0870381072,18.0,1847.0,0.0,18.0,0.0,0.0,144205.0,0.0,1847.0,840.0,2705.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,644,376864.0,5008029.0,0.0,28348.0,2889827.0,24.0,256393.0,0.0,10000000.0,0.0,0.0,10722.0,1878011.0,NaN,62.7479935,0.209456712,0.0,0.0,401845.0,0.0,0.0,672784.0,0.00451701274,9950.0,8483.0,629.0,143.0,629.0,0.213973716,143.0,9950.0,0.0,143.0,0.0,0.0,393362.0,0.0,9950.0,629.0,10722.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,649,14143.0,4367692.0,0.0,556.0,2446933.0,185.0,1544168.0,0.0,10000000.0,0.0,0.0,284.0,1637885.0,NaN,111.676056,0.0115301134,0.0,0.0,20662.0,0.0,0.0,31716.0,0.00108493573,144.0,1777.0,93.0,47.0,93.0,0.0126150493,47.0,144.0,0.0,47.0,0.0,0.0,18885.0,0.0,144.0,93.0,284.0,NaN,NaN
DDR4_2933V_x4_cfg.yaml,654,3626159.0,11016057.0,1.0,889657.0,2434862.0,202035.0,2047129.0,174857.0,10000000.0,0.0,17928.0,191241.0,4131021.0,65.3048859,68.0695496,1.83563411,1170786.0,2632647.0,10241837.0,0.0,17928.0,13017689.0,0.00632942794,177619.0,26147.0,7132.0,24418.0,5546.0,2.47925067,14216.0,171479.0,0.637287259,14216.0,1586.0,10202.0,7583043.0,6140.0,171479.0,5546.0,191241.0,NaN,NaN
